method,scenario,episode,traffic_seed,espera_media_s,espera_p95_s,espera_max_s,fila_maxima,throughput,tempo_viagem_medio_s,espera_media_avenida_s,espera_media_local_s,n_veiculos,dqn_seed,metodo
dqn,fora_pico,16,10016,88.08639705882354,394.79999999999836,888.0,71.0,1050,150.72285714285715,46.16795865633075,191.4140127388535,1088,123,generalista
dqn,fora_pico,17,10017,56.99020480854853,136.89999999999986,275.0,43.0,1082,112.547134935305,50.73902132998745,72.27300613496932,1123,123,generalista
dqn,fora_pico,18,10018,48.29572338489536,136.0,240.0,39.0,1079,103.00278035217794,43.023456790123454,63.07266435986159,1099,123,generalista
dqn,fora_pico,19,10019,49.04026845637584,135.89999999999998,249.0,38.0,1017,103.49950835791543,44.503937007874015,61.34163701067616,1043,123,generalista
dqn,fora_pico,0,10000,33.28228782287823,136.8499999999999,300.0,28.0,1052,85.88783269961978,19.594221105527637,71.11458333333333,1084,777,generalista
dqn,fora_pico,1,10001,32.35849056603774,132.0,254.0,28.0,1035,85.08212560386474,18.12516129032258,71.06315789473685,1060,777,generalista
dqn,fora_pico,2,10002,71.39647577092511,336.89999999999986,551.0,63.0,1077,127.55617455896008,35.45899632802938,163.72641509433961,1135,777,generalista
dqn,fora_pico,3,10003,122.56666666666666,565.3999999999996,825.0,68.0,972,182.1409465020576,45.410994764397905,328.6748251748252,1050,777,generalista
dqn,fora_pico,4,10004,30.98210922787194,135.94999999999993,403.0,23.0,1040,83.62211538461538,18.050064184852374,66.57950530035336,1062,777,generalista
dqn,fora_pico,5,10005,32.423561151079134,130.45000000000005,306.0,36.0,1085,84.85161290322581,19.14698795180723,71.5,1112,777,generalista
dqn,fora_pico,6,10006,72.04332755632582,370.6999999999998,782.0,64.0,1127,132.075421472937,33.3598615916955,188.90243902439025,1154,777,generalista
dqn,fora_pico,7,10007,39.28651685393258,141.0,409.0,33.0,1046,94.04206500956023,26.154353562005277,71.39677419354838,1068,777,generalista
dqn,fora_pico,8,10008,32.99815157116451,135.85000000000014,474.0,29.0,1056,84.87310606060606,20.478097622027533,68.34628975265018,1082,777,generalista
dqn,fora_pico,9,10009,34.3040780141844,143.64999999999986,469.0,37.0,1107,86.79042457091238,19.785458879618595,76.45328719723183,1128,777,generalista
dqn,fora_pico,10,10010,30.028880866425993,119.29999999999973,307.0,27.0,1071,82.39122315592904,17.169787765293382,63.579804560260584,1108,777,generalista
dqn,fora_pico,11,10011,53.123423423423425,191.84999999999968,714.0,73.0,1043,99.63374880153404,24.038847117794486,127.51282051282051,1110,777,generalista
dqn,fora_pico,12,10012,37.079189686924494,144.0,428.0,32.0,1066,90.8170731707317,23.05541237113402,72.18387096774194,1086,777,generalista
dqn,fora_pico,13,10013,76.85264133456904,383.7999999999993,645.0,68.0,1052,141.324144486692,34.856955380577425,177.801261829653,1079,777,generalista
dqn,fora_pico,14,10014,31.487179487179485,120.45000000000005,343.0,28.0,1061,83.88501413760603,17.20650813516896,70.43003412969283,1092,777,generalista
dqn,fora_pico,15,10015,34.06405353728489,135.0,280.0,34.0,1018,86.82121807465619,19.092348284960423,73.46875,1046,777,generalista
dqn,fora_pico,16,10016,35.768382352941174,153.0,276.0,31.0,1047,87.10792741165234,22.941860465116278,67.38535031847134,1088,777,generalista
dqn,fora_pico,17,10017,37.759572573463934,149.79999999999973,252.0,30.0,1094,91.98720292504571,24.5069008782936,70.15950920245399,1123,777,generalista
dqn,fora_pico,18,10018,31.935395814376704,138.0999999999999,267.0,27.0,1080,84.57777777777778,18.62962962962963,69.22837370242215,1099,777,generalista
dqn,fora_pico,19,10019,31.186001917545543,116.0,332.0,30.0,1022,83.68101761252446,17.412073490813647,68.5373665480427,1043,777,generalista
dqn,fora_pico,0,10000,30.964022140221402,116.69999999999982,296.0,27.0,1058,83.31001890359168,22.53643216080402,54.25694444444444,1084,2024,generalista
dqn,fora_pico,1,10001,35.80377358490566,112.04999999999995,228.0,35.0,1032,88.8187984496124,28.743225806451612,55.00350877192982,1060,2024,generalista
dqn,fora_pico,2,10002,40.14273127753304,126.0,240.0,32.0,1116,93.75358422939068,33.38066095471236,57.515723270440255,1135,2024,generalista
dqn,fora_pico,3,10003,34.184761904761906,111.64999999999986,236.0,28.0,1014,86.95364891518737,26.291884816753928,55.26923076923077,1050,2024,generalista
dqn,fora_pico,4,10004,30.948210922787194,109.0,357.0,27.0,1040,83.43076923076923,23.053915275994864,52.67844522968198,1062,2024,generalista
dqn,fora_pico,5,10005,31.281474820143885,104.0,194.0,27.0,1089,84.12304866850322,23.809638554216868,53.273049645390074,1112,2024,generalista
dqn,fora_pico,6,10006,30.259965337954938,100.34999999999991,286.0,38.0,1105,81.86696832579186,23.291810841983853,51.31010452961672,1154,2024,generalista
dqn,fora_pico,7,10007,38.49250936329588,119.0,224.0,32.0,1046,93.0564053537285,32.696569920844325,52.66451612903226,1068,2024,generalista
dqn,fora_pico,8,10008,32.93253234750462,112.95000000000005,251.0,34.0,1049,84.24880838894185,25.377972465581976,54.26148409893993,1082,2024,generalista
dqn,fora_pico,9,10009,30.63031914893617,99.64999999999986,315.0,29.0,1113,82.64779874213836,22.59594755661502,53.95501730103806,1128,2024,generalista
dqn,fora_pico,10,10010,32.2797833935018,105.29999999999973,268.0,33.0,1070,84.9607476635514,25.976279650436954,48.726384364820845,1108,2024,generalista
dqn,fora_pico,11,10011,30.746846846846847,107.0,242.0,28.0,1077,83.65738161559888,22.80075187969925,51.07051282051282,1110,2024,generalista
dqn,fora_pico,12,10012,30.120626151012893,97.0,253.0,32.0,1067,82.75257731958763,22.373711340206185,49.512903225806454,1086,2024,generalista
dqn,fora_pico,13,10013,33.82483781278962,112.09999999999991,233.0,31.0,1061,87.67012252591894,26.996062992125985,50.2397476340694,1079,2024,generalista
dqn,fora_pico,14,10014,35.68956043956044,117.0,312.0,33.0,1049,88.07721639656816,28.361702127659573,55.67235494880546,1092,2024,generalista
dqn,fora_pico,15,10015,37.492351816443595,127.25,271.0,44.0,1020,90.82941176470588,29.646437994722955,58.142361111111114,1046,2024,generalista
dqn,fora_pico,16,10016,34.752757352941174,117.0,215.0,36.0,1055,88.33838862559242,27.195090439276484,53.382165605095544,1088,2024,generalista
dqn,fora_pico,17,10017,34.300979519145145,110.0,270.0,37.0,1092,86.04212454212454,27.705144291091592,50.42638036809816,1123,2024,generalista
dqn,fora_pico,18,10018,30.26296633303003,106.09999999999991,211.0,35.0,1081,82.46716003700277,22.98641975308642,50.65743944636678,1099,2024,generalista
dqn,fora_pico,19,10019,31.479386385426654,101.89999999999998,230.0,28.0,1015,83.51724137931035,24.531496062992126,50.320284697508896,1043,2024,generalista
dqn,balanceado,0,10000,104.9089790897909,305.75,457.0,98.0,1528,202.5791884816754,36.687184661957616,211.3779527559055,1626,7,generalista
dqn,balanceado,1,10001,110.47989949748744,293.0,439.0,97.0,1494,215.0475234270415,43.68724279835391,215.19354838709677,1592,7,generalista
dqn,balanceado,2,10002,154.06153846153848,1208.1,1516.0,126.0,1333,239.74943735933982,39.72113502935421,440.4730392156863,1430,7,generalista
dqn,balanceado,3,10003,112.15530303030303,307.6999999999998,432.0,93.0,1483,217.12137559002022,42.20466058763931,227.80234505862646,1584,7,generalista
dqn,balanceado,4,10004,113.42025316455697,348.0,484.0,109.0,1490,219.42214765100672,43.0559511698881,229.27973199329983,1580,7,generalista
dqn,balanceado,5,10005,106.48423005565863,315.0,502.0,100.0,1515,206.51089108910892,42.00898203592814,211.53170731707317,1617,7,generalista
dqn,balanceado,6,10006,106.51559741024131,312.0999999999999,540.0,106.0,1611,208.62569832402235,41.367837338262476,220.76175040518638,1699,7,generalista
dqn,balanceado,7,10007,115.3116036505867,343.0,492.0,88.0,1435,220.85574912891985,41.08471074380165,242.25795053003534,1534,7,generalista
dqn,balanceado,8,10008,96.74039580908033,251.0,386.0,88.0,1623,199.46580406654343,45.62574257425742,169.6581920903955,1718,7,generalista
dqn,balanceado,9,10009,108.55123456790123,350.04999999999995,470.0,103.0,1521,206.21433267587113,36.990393852065324,237.21243523316062,1620,7,generalista
dqn,balanceado,10,10010,100.82725642558279,277.0,406.0,86.0,1569,202.86615678776292,41.545,188.91381872213967,1673,7,generalista
dqn,balanceado,11,10011,161.5589970501475,1546.25,1909.0,99.0,1265,151.4300395256917,25.611055276381908,536.2631578947369,1356,7,generalista
dqn,balanceado,12,10012,111.3121424030515,337.0,439.0,100.0,1481,214.03578663065497,40.074718526100305,228.08892617449663,1573,7,generalista
dqn,balanceado,13,10013,104.15862068965517,319.29999999999995,406.0,83.0,1500,204.374,38.9865005192108,203.46360759493672,1595,7,generalista
dqn,balanceado,14,10014,136.22702702702702,1121.05,1384.0,91.0,1382,162.44283646888567,25.86314760508309,383.27789934354485,1480,7,generalista
dqn,balanceado,15,10015,226.23042304230424,2943.5,3131.0,89.0,1023,73.46236559139786,13.65037194473964,1402.9235294117648,1111,7,generalista
dqn,balanceado,16,10016,102.99756986634264,287.0,434.0,87.0,1537,206.07677293428756,41.34933605720123,193.48275862068965,1646,7,generalista
dqn,balanceado,17,10017,110.66301035953687,303.0,460.0,101.0,1540,212.0448051948052,46.97788944723618,208.75386996904024,1641,7,generalista
dqn,balanceado,18,10018,113.98600508905852,326.89999999999964,450.0,93.0,1486,212.38088829071333,45.38391959798995,232.28596187175043,1572,7,generalista
dqn,balanceado,19,10019,107.51452020202021,323.0,400.0,100.0,1489,218.07723304231027,43.15094339622642,204.97936507936507,1584,7,generalista
dqn,balanceado,0,10000,122.44383057090239,290.5999999999999,351.0,102.0,1521,227.89940828402368,73.39757820383451,198.6269592476489,1629,42,generalista
dqn,balanceado,1,10001,228.00882552613714,609.3999999999999,746.0,182.0,1302,336.91013824884794,179.1327160493827,322.83433133732535,1473,42,generalista
dqn,balanceado,2,10002,195.83862605314323,445.0,765.0,177.0,1440,318.77222222222224,146.44324853228963,292.7332053742802,1543,42,generalista
dqn,balanceado,3,10003,153.26930564568463,448.0,614.0,156.0,1430,267.54685314685315,92.98682877406281,260.6678700361011,1541,42,generalista
dqn,balanceado,4,10004,137.94967741935483,331.54999999999995,499.0,99.0,1443,252.04227304227305,76.72227873855545,244.09876543209876,1550,42,generalista
dqn,balanceado,5,10005,125.0880149812734,309.9499999999998,543.0,108.0,1493,228.16811788345612,69.53393213572855,217.86333333333334,1602,42,generalista
dqn,balanceado,6,10006,123.22014051522248,288.0,415.0,111.0,1600,231.0525,71.5720887245841,212.49041533546327,1708,42,generalista
dqn,balanceado,7,10007,230.89392882065596,642.7999999999997,945.0,181.0,1279,355.36121970289287,173.5785123966942,350.2086021505376,1433,42,generalista
dqn,balanceado,8,10008,115.93772455089821,278.0,352.0,106.0,1576,221.92258883248732,66.39504950495049,191.7530303030303,1670,42,generalista
dqn,balanceado,9,10009,234.28571428571428,555.75,936.0,191.0,1347,359.6859688195991,190.09125840537945,329.1443298969072,1526,42,generalista
dqn,balanceado,10,10010,117.05272618334332,254.0,304.0,92.0,1553,226.62717321313588,68.425,189.73991031390133,1669,42,generalista
dqn,balanceado,11,10011,160.5920365535248,514.3500000000001,842.0,178.0,1370,251.42846715328466,95.7356783919598,280.7635009310987,1532,42,generalista
dqn,balanceado,12,10012,119.31843575418995,304.0,423.0,91.0,1504,232.45811170212767,67.41351074718526,199.3044164037855,1611,42,generalista
dqn,balanceado,13,10013,131.12252712188896,310.6999999999998,425.0,102.0,1460,244.64520547945204,78.95638629283489,214.29470198675497,1567,42,generalista
dqn,balanceado,14,10014,172.68457648546143,421.59999999999854,703.0,177.0,1424,280.2668539325843,122.37438905180841,264.75491949910554,1582,42,generalista
dqn,balanceado,15,10015,175.21052631578948,538.0,747.0,173.0,1328,289.6355421686747,124.72476089266738,260.04464285714283,1501,42,generalista
dqn,balanceado,16,10016,121.90147783251231,283.0,359.0,94.0,1519,231.21395655036207,69.52604698672114,201.3984496124031,1624,42,generalista
dqn,balanceado,17,10017,239.17678100263853,553.75,751.0,183.0,1339,360.9865571321882,203.08844221105528,308.0978886756238,1516,42,generalista
dqn,balanceado,18,10018,151.58160621761658,470.5499999999997,729.0,161.0,1435,253.70313588850175,93.33467336683417,257.1475409836066,1544,42,generalista
dqn,balanceado,19,10019,138.5295262816353,292.0,422.0,119.0,1418,243.8709449929478,78.51048218029351,236.0732538330494,1541,42,generalista
dqn,balanceado,0,10000,156.21108884435537,604.2,885.0,127.0,1379,254.65409717186367,68.69223007063572,327.6166007905138,1497,123,generalista
dqn,balanceado,1,10001,160.19148936170214,728.6000000000001,1199.0,121.0,1355,255.40442804428045,66.69650205761317,347.5670103092784,1457,123,generalista
dqn,balanceado,2,10002,203.9164835164835,813.9999999999998,1224.0,132.0,1273,270.55616653574236,79.69275929549902,574.0524781341107,1365,123,generalista
dqn,balanceado,3,10003,134.68864229765012,413.0,517.0,112.0,1435,228.05365853658537,58.58763931104357,272.50825688073394,1532,123,generalista
dqn,balanceado,4,10004,143.12929292929292,534.8,705.0,112.0,1391,231.07548526240114,58.673448626653105,308.50796812749,1485,123,generalista
dqn,balanceado,5,10005,135.30704041720992,547.3499999999999,651.0,112.0,1441,227.89590562109646,56.05189620758483,284.5808270676692,1534,123,generalista
dqn,balanceado,6,10006,141.9807811531308,450.7999999999997,727.0,112.0,1508,237.59615384615384,63.49907578558226,301.9001883239171,1613,123,generalista
dqn,balanceado,7,10007,162.81971830985916,605.05,875.0,123.0,1290,244.18062015503875,66.2840909090909,369.55973451327435,1420,123,generalista
dqn,balanceado,8,10008,180.23049894588897,819.5999999999995,1269.0,132.0,1301,254.60184473481937,69.60495049504951,450.7675544794189,1423,123,generalista
dqn,balanceado,9,10009,197.22017045454547,871.6499999999999,1110.0,124.0,1306,264.31316998468606,85.06628242074927,515.3460490463216,1408,123,generalista
dqn,balanceado,10,10010,153.99402390438246,624.5,1078.0,131.0,1395,247.79283154121865,64.898,330.07312252964425,1506,123,generalista
dqn,balanceado,11,10011,132.2811501597444,392.5999999999999,601.0,120.0,1460,237.00616438356164,59.62110552763819,259.1175438596491,1565,123,generalista
dqn,balanceado,12,10012,157.18812541694464,534.1999999999998,855.0,146.0,1410,260.69929078014184,82.33162743091096,297.2931034482759,1499,123,generalista
dqn,balanceado,13,10013,167.1908831908832,629.6999999999998,1063.0,116.0,1297,235.99537393986122,65.14953271028037,390.015873015873,1404,123,generalista
dqn,balanceado,14,10014,175.987862440998,593.8999999999999,985.0,154.0,1372,263.47376093294463,85.12512218963832,378.0586956521739,1483,123,generalista
dqn,balanceado,15,10015,198.35289691497366,753.3999999999996,1035.0,118.0,1229,290.3262815296989,85.16471838469712,472.86340206185565,1329,123,generalista
dqn,balanceado,16,10016,157.44825268817203,562.6499999999999,676.0,126.0,1383,253.71583514099783,66.35546475995915,332.6542239685658,1488,123,generalista
dqn,balanceado,17,10017,168.58701657458565,652.8999999999992,958.0,119.0,1344,254.45089285714286,67.52060301507538,390.57615894039736,1448,123,generalista
dqn,balanceado,18,10018,177.86373314407382,762.1999999999998,1086.0,122.0,1308,249.9434250764526,74.88442211055276,425.3623188405797,1409,123,generalista
dqn,balanceado,19,10019,233.4309963099631,810.3,1239.0,212.0,1261,293.218080888184,138.71907756813417,458.7556109725686,1355,123,generalista
dqn,balanceado,0,10000,130.05661619486503,438.09999999998354,838.0,91.0,1425,220.02877192982456,42.03329969727548,295.26704545454544,1519,777,generalista
dqn,balanceado,1,10001,126.82808398950131,372.0,524.0,92.0,1431,226.12718378756114,48.0298353909465,265.58152173913044,1524,777,generalista
dqn,balanceado,2,10002,132.0843853820598,578.0,699.0,110.0,1410,225.16241134751772,37.971624266144815,331.2215320910973,1505,777,generalista
dqn,balanceado,3,10003,149.97810734463278,838.0,975.0,95.0,1305,243.68582375478928,41.06484295845998,400.5547785547786,1416,777,generalista
dqn,balanceado,4,10004,149.10503903477644,970.9999999999995,1180.0,92.0,1308,237.35550458715596,39.389623601220755,402.27464788732397,1409,777,generalista
dqn,balanceado,5,10005,127.9486504279131,449.0,767.0,87.0,1408,227.71448863636363,40.39720558882235,297.63249516441005,1519,777,generalista
dqn,balanceado,6,10006,118.23355461677731,344.0,466.0,99.0,1559,218.77485567671584,46.81146025878004,252.63130434782607,1657,777,generalista
dqn,balanceado,7,10007,144.11118930330753,587.0,826.0,94.0,1321,238.15140045420137,43.79132231404959,358.48123620309053,1421,777,generalista
dqn,balanceado,8,10008,123.8368253968254,395.0,522.0,92.0,1474,223.09294436906376,48.296039603960395,258.87433628318587,1575,777,generalista
dqn,balanceado,9,10009,131.4051948051948,417.0,745.0,101.0,1440,231.9284722222222,46.765609990393855,307.97795591182364,1540,777,generalista
dqn,balanceado,10,10010,126.13174807197943,401.25,692.0,91.0,1454,223.74002751031637,45.794,270.62410071942446,1556,777,generalista
dqn,balanceado,11,10011,133.74054412740543,481.0,667.0,92.0,1399,236.86204431736954,45.640201005025126,304.951171875,1507,777,generalista
dqn,balanceado,12,10012,142.17236566643405,779.3999999999999,1028.0,100.0,1344,239.86830357142858,37.85875127942682,365.6688596491228,1433,777,generalista
dqn,balanceado,13,10013,157.13556851311952,1036.3500000000001,1452.0,96.0,1267,250.94159431728494,38.8546209761163,435.63080684596576,1372,777,generalista
dqn,balanceado,14,10014,117.65741324921136,348.79999999999995,462.0,86.0,1483,215.40930546190154,42.95210166177908,253.6423487544484,1585,777,generalista
dqn,balanceado,15,10015,152.034008683068,571.950000000001,950.0,102.0,1293,219.6829079659706,42.93623804463337,384.8253968253968,1382,777,generalista
dqn,balanceado,16,10016,136.1962741184298,672.0999999999619,903.0,93.0,1413,232.43949044585986,46.458631256384066,303.85496183206106,1503,777,generalista
dqn,balanceado,17,10017,137.31940700808624,717.0499999999988,1014.0,93.0,1389,233.95968322534196,40.914572864321606,333.48057259713704,1484,777,generalista
dqn,balanceado,18,10018,121.69320388349514,378.0,527.0,93.0,1450,220.54137931034484,47.93266331658292,255.13272727272727,1545,777,generalista
dqn,balanceado,19,10019,148.72109320252278,835.7,993.0,99.0,1319,247.07657316148598,47.94234800838574,351.9830866807611,1427,777,generalista
dqn,balanceado,0,10000,116.60365135453475,283.0,394.0,104.0,1573,223.43293070565798,73.84762865792129,176.53465346534654,1698,2024,generalista
dqn,balanceado,1,10001,129.57308868501528,303.5999999999999,431.0,108.0,1527,236.1683038637852,77.59979423868313,205.76923076923077,1635,2024,generalista
dqn,balanceado,2,10002,128.39840881272949,313.0,405.0,102.0,1534,227.74576271186442,71.20743639921722,223.90359477124184,1634,2024,generalista
dqn,balanceado,3,10003,145.54516539440203,359.0,510.0,115.0,1460,250.8541095890411,82.95542046605877,251.14529914529913,1572,2024,generalista
dqn,balanceado,4,10004,127.50340136054422,323.39999999999964,478.0,107.0,1518,231.92226613965744,75.15462868769075,208.66876971608832,1617,2024,generalista
dqn,balanceado,5,10005,121.83641791044776,297.5999999999999,516.0,106.0,1573,224.95232040686585,72.71956087824351,194.96433878157504,1675,2024,generalista
dqn,balanceado,6,10006,133.30308318789994,326.0,453.0,112.0,1612,234.40012406947892,81.34842883548983,221.55259026687597,1719,2024,generalista
dqn,balanceado,7,10007,135.23914452365523,371.89999999999986,580.0,112.0,1433,241.21214235868806,67.1146694214876,249.92521739130436,1543,2024,generalista
dqn,balanceado,8,10008,121.95175186674325,279.0,451.0,110.0,1628,225.08415233415232,80.76930693069306,178.85225718194255,1741,2024,generalista
dqn,balanceado,9,10009,132.46687116564416,353.0,492.0,105.0,1523,232.36638214051214,70.2593659942363,242.4125636672326,1630,2024,generalista
dqn,balanceado,10,10010,123.90454016298021,280.14999999999986,443.0,105.0,1600,225.11,78.442,187.22284122562675,1718,2024,generalista
dqn,balanceado,11,10011,125.374325134973,288.0,409.0,101.0,1547,232.47252747252747,77.41608040201005,196.38392857142858,1667,2024,generalista
dqn,balanceado,12,10012,128.562423500612,320.3499999999999,475.0,108.0,1526,233.32306684141545,81.86386898669396,198.00608828006088,1634,2024,generalista
dqn,balanceado,13,10013,129.65560425798373,336.1999999999998,417.0,106.0,1467,236.79618268575325,75.45794392523365,211.97791798107255,1597,2024,generalista
dqn,balanceado,14,10014,131.36038764385222,354.0,583.0,108.0,1528,229.0824607329843,76.67644183773216,220.43949044585986,1651,2024,generalista
dqn,balanceado,15,10015,126.53855799373041,318.5999999999999,454.0,100.0,1494,226.82128514056225,74.45377258235919,201.48012232415903,1595,2024,generalista
dqn,balanceado,16,10016,122.32395209580838,334.54999999999995,468.0,110.0,1563,220.74216250799745,68.02451481103166,199.2547033285094,1670,2024,generalista
dqn,balanceado,17,10017,123.73143196672608,268.0,377.0,107.0,1572,228.86577608142494,77.17587939698493,191.0610465116279,1683,2024,generalista
dqn,balanceado,18,10018,129.3737003058104,364.5999999999999,547.0,112.0,1535,230.9270358306189,80.49547738693467,205.3640625,1635,2024,generalista
dqn,balanceado,19,10019,128.5,291.9499999999998,409.0,110.0,1520,234.20065789473685,81.0377358490566,196.28293413173654,1622,2024,generalista
dqn,pico_invertido,0,10000,107.862409479921,343.0999999999999,429.0,89.0,1424,210.47823033707866,39.40717299578059,221.51488616462348,1519,7,generalista
dqn,pico_invertido,1,10001,110.82209377007065,333.0,530.0,90.0,1460,207.4513698630137,44.983033932135726,229.68828828828828,1557,7,generalista
dqn,pico_invertido,2,10002,108.27749683944374,305.9499999999998,527.0,86.0,1490,206.2536912751678,41.58139534883721,233.42363636363638,1582,7,generalista
dqn,pico_invertido,3,10003,124.27399073461284,365.0,714.0,96.0,1411,201.42593905031893,48.04352126607319,278.412,1511,7,generalista
dqn,pico_invertido,4,10004,114.12905360688286,346.0,448.0,87.0,1417,214.59633027522935,42.49741468459152,241.45955882352942,1511,7,generalista
dqn,pico_invertido,5,10005,108.67307692307692,315.04999999999995,487.0,90.0,1471,207.84432358939497,42.18045862412762,228.40754039497307,1560,7,generalista
dqn,pico_invertido,6,10006,112.20918032786885,315.0,450.0,88.0,1437,213.21224773834376,47.17040816326531,229.15963302752294,1525,7,generalista
dqn,pico_invertido,7,10007,106.15558424790187,311.5999999999999,471.0,94.0,1460,207.1472602739726,42.10104166666667,210.55687606112053,1549,7,generalista
dqn,pico_invertido,8,10008,108.77552314521243,307.39999999999964,422.0,92.0,1474,214.16350067842606,47.19514661274014,212.35204081632654,1577,7,generalista
dqn,pico_invertido,9,10009,116.74608355091384,331.0,510.0,90.0,1430,219.46433566433566,49.80812182741117,237.28336380255942,1532,7,generalista
dqn,pico_invertido,10,10010,107.40368722186903,311.1999999999996,476.0,96.0,1463,209.91045796308956,40.34115347018573,232.14,1573,7,generalista
dqn,pico_invertido,11,10011,103.66878575969486,299.39999999999986,519.0,84.0,1482,205.4251012145749,39.57199211045365,219.93738819320214,1573,7,generalista
dqn,pico_invertido,12,10012,109.86486486486487,306.0,414.0,93.0,1462,217.91997264021887,45.943473792394656,216.91394148020655,1554,7,generalista
dqn,pico_invertido,13,10013,112.973630831643,310.1999999999998,507.0,88.0,1387,219.7209805335256,44.04157549234136,224.4849557522124,1479,7,generalista
dqn,pico_invertido,14,10014,112.15926892950391,324.0,422.0,95.0,1434,213.59693165969315,44.240570846075435,233.08166969147007,1532,7,generalista
dqn,pico_invertido,15,10015,115.41150159744409,325.79999999999995,425.0,94.0,1467,218.94069529652353,48.8377581120944,238.96167883211677,1565,7,generalista
dqn,pico_invertido,16,10016,109.16108654453569,345.0,423.0,89.0,1477,206.96005416384563,45.0873786407767,228.50271247739602,1583,7,generalista
dqn,pico_invertido,17,10017,97.91330891330891,271.0,426.0,92.0,1536,202.56575520833334,43.83583583583584,182.45696400625977,1638,7,generalista
dqn,pico_invertido,18,10018,105.14294592914854,315.0,489.0,88.0,1525,207.91737704918032,40.1104707012488,224.33098591549296,1609,7,generalista
dqn,pico_invertido,19,10019,122.81403044341495,349.0,483.0,104.0,1410,224.38156028368795,51.58793969849246,260.1589147286822,1511,7,generalista
dqn,pico_invertido,0,10000,125.67540983606557,311.79999999999995,412.0,95.0,1421,236.62491203377903,71.40400843881856,214.842287694974,1525,42,generalista
dqn,pico_invertido,1,10001,122.78768441308532,308.0999999999999,447.0,103.0,1452,224.23347107438016,66.90419161676647,223.31777378815082,1559,42,generalista
dqn,pico_invertido,2,10002,138.9974342527261,355.0,482.0,108.0,1453,245.86579490708877,79.32945736434108,255.84250474383302,1559,42,generalista
dqn,pico_invertido,3,10003,127.04525175270874,328.5999999999999,435.0,112.0,1475,236.22237288135594,72.39861523244312,226.05555555555554,1569,42,generalista
dqn,pico_invertido,4,10004,128.10261437908497,305.0,468.0,102.0,1424,238.16432584269663,72.77145811789038,223.13854351687388,1530,42,generalista
dqn,pico_invertido,5,10005,119.63839285714286,293.64999999999986,373.0,95.0,1459,226.0034270047978,63.126620139581256,219.95929203539822,1568,42,generalista
dqn,pico_invertido,6,10006,130.67660702451954,327.5999999999999,441.0,105.0,1400,235.5807142857143,69.53163265306122,243.9508506616257,1509,42,generalista
dqn,pico_invertido,7,10007,124.29820051413881,286.0,473.0,106.0,1444,237.0062326869806,77.33333333333333,199.94630872483222,1556,42,generalista
dqn,pico_invertido,8,10008,128.62282398452612,338.5,445.0,109.0,1450,237.67310344827587,73.27906976744185,226.01601423487546,1551,42,generalista
dqn,pico_invertido,9,10009,125.64709677419354,300.0,414.0,97.0,1430,235.14265734265734,70.38477157360406,221.98938053097345,1550,42,generalista
dqn,pico_invertido,10,10010,145.3848167539267,394.64999999999986,510.0,123.0,1409,256.1511710432931,85.87096774193549,265.94455445544554,1528,42,generalista
dqn,pico_invertido,11,10011,127.3104786545925,323.0,417.0,102.0,1438,234.53546592489568,70.44871794871794,235.68984962406014,1546,42,generalista
dqn,pico_invertido,12,10012,125.0146124523507,287.3499999999999,361.0,95.0,1479,236.26774847870183,75.86125385405961,204.59234608985025,1574,42,generalista
dqn,pico_invertido,13,10013,135.99054692775152,309.0,488.0,103.0,1387,248.31146359048304,83.99015317286653,219.8148148148148,1481,42,generalista
dqn,pico_invertido,14,10014,125.01754385964912,307.0,359.0,100.0,1427,232.72810091100212,68.39959225280326,224.55555555555554,1539,42,generalista
dqn,pico_invertido,15,10015,128.2982681205901,326.0,438.0,107.0,1440,236.93472222222223,68.07472959685349,241.30073800738006,1559,42,generalista
dqn,pico_invertido,16,10016,130.8827278521351,322.5999999999999,462.0,100.0,1452,237.53719008264463,76.20194174757282,235.37476808905382,1569,42,generalista
dqn,pico_invertido,17,10017,129.8101023017903,307.0,377.0,104.0,1462,236.8248974008208,74.72872872872873,227.2017699115044,1564,42,generalista
dqn,pico_invertido,18,10018,122.36024844720497,348.54999999999995,452.0,109.0,1516,233.0745382585752,68.93083573487031,220.11072056239016,1610,42,generalista
dqn,pico_invertido,19,10019,143.79893119572478,374.0,461.0,109.0,1392,254.14870689655172,77.91256281407036,274.39043824701196,1497,42,generalista
dqn,pico_invertido,0,10000,130.899064171123,356.0,516.0,94.0,1404,225.9408831908832,64.38818565400844,245.9580291970803,1496,123,generalista
dqn,pico_invertido,1,10001,142.69246298788696,403.0,781.0,118.0,1358,218.50883652430045,63.650698602794414,306.32851239669424,1486,123,generalista
dqn,pico_invertido,2,10002,193.10380116959064,1309.9499999999614,1849.0,118.0,1264,268.73971518987344,81.41375968992249,536.1517857142857,1368,123,generalista
dqn,pico_invertido,3,10003,244.4780739466896,2935.0,3203.0,111.0,1068,114.18539325842697,49.97922848664688,1538.1513157894738,1163,123,generalista
dqn,pico_invertido,4,10004,311.5207756232687,3204.0,3389.0,121.0,956,146.78556485355648,105.02688728024819,2032.896551724138,1083,123,generalista
dqn,pico_invertido,5,10005,235.29258353708232,2355.0,2696.0,113.0,1111,158.78307830783078,80.14356929212363,930.0,1227,123,generalista
dqn,pico_invertido,6,10006,122.13113695090439,316.64999999999986,381.0,103.0,1446,221.83609958506224,62.66428571428571,224.73239436619718,1548,123,generalista
