method,scenario,episode,traffic_seed,espera_media_s,espera_p95_s,espera_max_s,fila_maxima,throughput,tempo_viagem_medio_s,espera_media_avenida_s,espera_media_local_s,n_veiculos,dqn_seed
fixo_proporcional,balanceado,3,10003,155.36318407960198,661.4000000000001,876.0,86.0,1314,231.49010654490107,30.344478216818644,449.15714285714284,1407,
fixo_proporcional,balanceado,4,10004,161.41985815602837,646.6499999999999,1019.0,98.0,1319,224.60500379075057,39.923702950152595,441.11709601873537,1410,
fixo_proporcional,balanceado,5,10005,140.4258886653253,634.0,961.0,88.0,1398,209.6587982832618,31.20758483033932,364.22290388548055,1491,
fixo_proporcional,balanceado,6,10006,138.9306868304978,541.6999999999998,679.0,89.0,1494,210.8259705488621,35.94639556377079,359.58217821782176,1587,
fixo_proporcional,balanceado,7,10007,157.4,652.9999999999998,1053.0,86.0,1294,228.76816074188562,32.622933884297524,447.0503597122302,1385,
fixo_proporcional,balanceado,8,10008,133.48162230671736,465.0,859.0,89.0,1488,206.26209677419354,33.95445544554455,310.4577464788732,1578,
fixo_proporcional,balanceado,9,10009,151.1386612021858,646.0,887.0,91.0,1372,229.59620991253644,32.44092219020173,443.2529550827423,1464,
fixo_proporcional,balanceado,10,10010,139.4737532808399,526.8499999999999,782.0,85.0,1420,213.0556338028169,30.502,347.4351145038168,1524,
fixo_proporcional,balanceado,11,10011,150.65145228215766,565.0,773.0,85.0,1351,229.39156180606957,30.839195979899497,414.98226164079824,1446,
fixo_proporcional,balanceado,12,10012,159.16175413371676,695.5,993.0,88.0,1301,232.19600307455804,32.73694984646878,457.512077294686,1391,
fixo_proporcional,balanceado,13,10013,151.74378992193044,681.0,970.0,88.0,1310,228.02137404580154,32.345794392523366,409.5470852017937,1409,
fixo_proporcional,balanceado,14,10014,135.73691014867487,545.6999999999998,797.0,89.0,1444,203.90858725761774,32.178885630498534,337.912213740458,1547,
fixo_proporcional,balanceado,15,10015,158.1494584837545,561.0,750.0,87.0,1297,230.85119506553585,35.623804463336874,417.8265765765766,1385,
fixo_proporcional,balanceado,16,10016,138.4502617801047,466.64999999999986,677.0,88.0,1431,209.69322152341022,32.72931562819203,326.976320582878,1528,
fixo_proporcional,balanceado,17,10017,147.118163403106,567.0,906.0,88.0,1381,224.7103548153512,33.196984924623116,380.35185185185185,1481,
fixo_proporcional,balanceado,18,10018,146.1994459833795,664.3999999999996,880.0,90.0,1358,214.65684830633285,31.47638190954774,400.42984409799556,1444,
fixo_proporcional,balanceado,19,10019,152.77964912280703,563.8,813.0,91.0,1335,229.9805243445693,34.07651991614256,393.21019108280257,1425,
atuado_gap,balanceado,0,10000,205.26568265682656,920.5999999999999,1204.0,138.0,1228,263.58631921824104,69.48738647830474,574.9258241758242,1355,
atuado_gap,balanceado,1,10001,208.21995464852608,941.8999999999999,1335.0,132.0,1211,272.8992568125516,65.06687242798354,604.6438746438746,1323,
atuado_gap,balanceado,2,10002,212.02996254681648,978.0999999999997,1375.0,147.0,1214,260.8673805601318,68.62720156555773,680.2651757188498,1335,
atuado_gap,balanceado,3,10003,231.95218800648297,1267.5499999999988,1638.0,147.0,1112,294.1025179856115,67.45086119554205,889.2914979757085,1234,
atuado_gap,balanceado,4,10004,224.09508716323296,1140.9,1543.0,136.0,1149,263.89382071366407,65.4354018311292,783.100358422939,1262,
atuado_gap,balanceado,5,10005,204.08444444444444,951.1999999999998,1353.0,136.0,1226,252.5758564437194,65.51896207584831,603.0574712643678,1350,
atuado_gap,balanceado,6,10006,203.5689045936396,930.3999999999996,1304.0,148.0,1319,260.75587566338135,68.0101663585952,644.033033033033,1415,
atuado_gap,balanceado,7,10007,226.91159772911598,1153.799999999999,2122.0,131.0,1111,295.7677767776778,63.91942148760331,822.2943396226415,1233,
atuado_gap,balanceado,8,10008,205.64944649446494,929.0,1715.0,147.0,1237,273.33791430881166,64.87326732673267,617.7768115942029,1355,
atuado_gap,balanceado,9,10009,217.86259541984734,1243.099999999999,1697.0,132.0,1210,272.27355371900825,63.91738712776177,813.6133828996283,1310,
atuado_gap,balanceado,10,10010,200.03829479768785,839.6999999999998,1192.0,138.0,1244,261.15836012861735,63.901,554.5625,1384,
atuado_gap,balanceado,11,10011,217.04961240310078,981.1499999999994,1274.0,132.0,1167,272.5852613538989,61.66130653266332,741.1559322033899,1290,
atuado_gap,balanceado,12,10012,225.7787470261697,1127.0,1806.0,140.0,1172,265.72610921501706,65.92630501535312,775.693661971831,1261,
atuado_gap,balanceado,13,10013,220.7540192926045,1296.6999999999998,1848.0,128.0,1126,274.83658969804617,61.38006230529595,766.9359430604982,1244,
atuado_gap,balanceado,14,10014,202.7334304442826,998.3999999999999,1384.0,140.0,1257,271.1742243436754,65.7781036168133,603.0342857142857,1373,
atuado_gap,balanceado,15,10015,225.48381877022655,1107.5,1299.0,128.0,1146,275.80802792321117,65.68331562167907,735.2203389830509,1236,
atuado_gap,balanceado,16,10016,212.47475508666165,912.9000000000003,1251.0,135.0,1228,270.7190553745928,67.20224719101124,621.1580459770115,1327,
atuado_gap,balanceado,17,10017,218.7969111969112,1144.3,1780.0,137.0,1188,277.24410774410774,63.66834170854271,733.3066666666666,1295,
atuado_gap,balanceado,18,10018,213.61265432098764,1072.0,1504.0,131.0,1171,257.4056362083689,65.58190954773869,702.9501661129568,1296,
atuado_gap,balanceado,19,10019,224.18020917135962,972.7999999999997,1737.0,127.0,1122,282.469696969697,63.196016771488466,755.5951557093425,1243,
max_pressure,balanceado,0,10000,686.1394460362942,3182.4999999999995,3558.0,256.0,784,401.30229591836735,515.395399780942,1849.4925373134329,1047,
max_pressure,balanceado,1,10001,706.246,3220.2999999999997,3511.0,256.0,740,426.3162162162162,513.0889639639639,2237.7053571428573,1000,
max_pressure,balanceado,2,10002,635.8987108655617,3020.25,3533.0,256.0,832,389.91947115384613,470.13607594936707,1774.6159420289855,1086,
max_pressure,balanceado,3,10003,730.1027944111777,3333.0,3563.0,259.0,747,430.37884872824634,521.4440789473684,2844.511111111111,1002,
max_pressure,balanceado,4,10004,674.8634615384616,2959.2999999999997,3531.0,256.0,787,426.61245235069885,509.9552071668533,1676.6530612244899,1040,
max_pressure,balanceado,5,10005,634.3568161024702,3011.7999999999997,3515.0,256.0,841,397.7883472057075,479.9647435897436,1554.8089171974523,1093,
max_pressure,balanceado,6,10006,659.7610859728507,3324.8,3571.0,257.0,858,373.995337995338,475.2006018054162,2363.527777777778,1105,
max_pressure,balanceado,7,10007,702.310650887574,3232.0499999999997,3569.0,257.0,755,424.38543046357614,513.293659621802,2179.9304347826087,1014,
max_pressure,balanceado,8,10008,674.8180094786729,3212.8999999999996,3579.0,255.0,798,401.577694235589,498.3063646170442,1953.1484375,1055,
max_pressure,balanceado,9,10009,665.7476370510396,3312.45,3577.0,256.0,810,399.4246913580247,467.37148803329865,2631.103092783505,1058,
max_pressure,balanceado,10,10010,663.7067669172932,3195.7,3543.0,257.0,803,406.1232876712329,490.89163090128756,1883.8863636363637,1064,
max_pressure,balanceado,11,10011,713.3931034482758,3332.3,3575.0,255.0,760,432.9078947368421,509.5511982570806,2642.536082474227,1015,
max_pressure,balanceado,12,10012,658.4189315838801,2927.0,3571.0,256.0,811,412.3908754623921,503.0374862183021,1539.2375,1067,
max_pressure,balanceado,13,10013,663.2571976967371,3126.7999999999997,3547.0,257.0,786,398.2022900763359,500.0716685330347,1641.275167785235,1042,
max_pressure,balanceado,14,10014,615.1257976298997,2963.0,3566.0,256.0,842,366.97387173396675,470.81827956989247,1418.754491017964,1097,
max_pressure,balanceado,15,10015,708.4809236947791,3230.25,3547.0,256.0,745,429.13154362416105,513.4020385050962,2232.858407079646,996,
max_pressure,balanceado,16,10016,613.0462375339982,2843.7,3570.0,256.0,852,416.09507042253523,472.0872410032715,1307.989247311828,1103,
max_pressure,balanceado,17,10017,679.6332378223495,3198.3999999999996,3559.0,255.0,794,413.55541561712846,504.79868708971554,1881.1278195488721,1047,
max_pressure,balanceado,18,10018,655.19868173258,3114.85,3560.0,256.0,806,388.62158808933003,490.4528710725894,1749.158273381295,1062,
max_pressure,balanceado,19,10019,704.3918650793651,3183.95,3540.0,257.0,759,434.0882740447958,516.3333333333334,2096.025,1008,
dqn,balanceado,0,10000,236.58923766816145,3144.5,3340.0,90.0,1022,65.3522504892368,13.099899091826439,2022.7016129032259,1115,7
dqn,balanceado,1,10001,243.49446494464945,3133.649999999992,3385.0,91.0,995,68.10251256281407,13.670781893004115,2238.035714285714,1084,7
dqn,balanceado,2,10002,214.39932603201348,2212.7,2938.0,94.0,1103,110.42792384406165,14.647749510763209,1451.648484848485,1187,7
dqn,balanceado,3,10003,218.17368873602751,2174.0,2836.0,91.0,1075,121.4493023255814,20.0790273556231,1329.0795454545455,1163,7
dqn,balanceado,4,10004,220.84448305821024,2678.0,3106.0,92.0,1062,88.72504708097928,15.142421159715157,1424.4464285714287,1151,7
dqn,balanceado,5,10005,150.85744985673352,658.25,796.0,92.0,1306,221.74961715160796,23.798403193612774,473.98730964467006,1396,7
dqn,balanceado,6,10006,157.07644197359278,773.0,980.0,102.0,1340,222.84029850746268,26.46025878003697,552.9495798319327,1439,7
dqn,balanceado,7,10007,137.09583333333333,567.1499999999999,774.0,103.0,1345,216.60446096654275,32.47107438016529,351.66525423728814,1440,7
dqn,balanceado,8,10008,151.1212976022567,646.7499999999993,871.0,92.0,1326,219.80316742081448,27.34752475247525,457.5220588235294,1418,7
dqn,balanceado,9,10009,236.24165202108964,3287.2999999999997,3462.0,90.0,1048,59.26049618320611,13.005763688760807,2632.0,1138,7
dqn,balanceado,10,10010,155.75588865096358,692.0,908.0,92.0,1298,226.56009244992296,25.996,479.3466334164589,1401,7
dqn,balanceado,11,10011,154.58147882268486,761.3999999999999,943.0,92.0,1298,226.58320493066256,29.321608040201006,467.73115577889445,1393,7
dqn,balanceado,12,10012,159.32516703786192,817.7,1106.0,93.0,1251,238.04716227018386,26.040941658137154,511.26756756756754,1347,7
dqn,balanceado,13,10013,211.63862660944207,2376.8,2921.0,89.0,1072,103.25746268656717,17.698857736240914,1136.2128712871288,1165,7
dqn,balanceado,14,10014,242.75157515751576,3313.0,3476.0,91.0,1009,59.17938553022795,13.289345063538612,2910.25,1111,7
dqn,balanceado,15,10015,246.390243902439,3112.0,3302.0,87.0,980,69.98163265306123,13.815090329436769,1997.216,1066,7
dqn,balanceado,16,10016,199.14890154597234,2330.6,2648.0,90.0,1135,111.9885462555066,15.34320735444331,918.932,1229,7
dqn,balanceado,17,10017,234.25486725663717,2993.55,3329.0,95.0,1035,71.55942028985507,15.378894472361809,1847.4518518518519,1130,7
dqn,balanceado,18,10018,226.2231985940246,2798.1499999999996,3257.0,90.0,1055,76.07962085308057,14.50251256281407,1699.3846153846155,1138,7
dqn,balanceado,19,10019,159.44551519644182,709.7999999999997,1034.0,98.0,1259,245.8347895154885,28.12578616352201,476.60759493670884,1349,7
dqn,balanceado,0,10000,237.39420111042566,472.0,629.0,190.0,1425,367.83228070175437,246.06155398587285,223.76031746031745,1621,42
dqn,balanceado,1,10001,233.28157732593962,510.0,681.0,193.0,1443,357.6978516978517,250.99074074074073,206.84024577572964,1623,42
dqn,balanceado,2,10002,229.24429364589759,446.0,650.0,198.0,1442,351.3841886269071,226.8962818003914,233.25041736227044,1621,42
dqn,balanceado,3,10003,211.47277227722773,523.0,732.0,198.0,1418,333.6488011283498,215.94602851323828,204.5441640378549,1616,42
dqn,balanceado,4,10004,138.4126611957796,348.75,576.0,159.0,1532,248.72715404699738,124.24313326551373,157.6777316735823,1706,42
dqn,balanceado,5,10005,208.63173834039975,536.0,744.0,214.0,1462,330.56497948016414,218.5319361277445,193.34668721109398,1651,42
dqn,balanceado,6,10006,248.93313432835822,549.8999999999999,870.0,210.0,1472,366.0964673913044,257.7092803030303,233.96122778675283,1675,42
dqn,balanceado,7,10007,130.49940546967895,237.0,556.0,116.0,1565,251.48370607028755,115.1198347107438,151.3501400560224,1682,42
dqn,balanceado,8,10008,236.69165659008465,566.3499999999999,796.0,219.0,1463,355.3383458646617,253.74478649453823,210.1499227202473,1654,42
dqn,balanceado,9,10009,225.31556632344035,475.5,636.0,202.0,1456,342.25755494505495,228.79923150816524,219.3704918032787,1651,42
dqn,balanceado,10,10010,179.69387755102042,432.29999999999995,751.0,187.0,1525,298.34360655737703,182.837,175.2979020979021,1715,42
dqn,balanceado,11,10011,224.41676866585067,496.3499999999999,634.0,194.0,1449,352.35403726708074,236.05125628140703,206.30046948356807,1634,42
dqn,balanceado,12,10012,232.1143216080402,456.4499999999998,603.0,191.0,1411,357.6172927002126,239.22824974411463,220.8130081300813,1592,42
dqn,balanceado,13,10013,182.76927784577722,511.74999999999955,816.0,182.0,1441,298.6349757113116,191.3893048128342,171.23891273247497,1634,42
dqn,balanceado,14,10014,244.69627329192548,556.55,693.0,204.0,1414,371.9207920792079,252.39546351084812,231.59731543624162,1610,42
dqn,balanceado,15,10015,142.25959232613909,284.0,536.0,160.0,1496,257.1898395721925,132.2837407013815,155.171939477304,1668,42
dqn,balanceado,16,10016,112.86138613861387,228.0,809.0,95.0,1594,228.34818067754077,82.17364657814096,153.57046070460706,1717,42
dqn,balanceado,17,10017,184.7571770334928,401.89999999999964,554.0,193.0,1470,298.18979591836734,178.99899497487436,193.22008862629247,1672,42
dqn,balanceado,18,10018,252.08387096774194,593.1999999999998,876.0,208.0,1345,365.6840148698885,258.6577319587629,241.08965517241379,1550,42
dqn,balanceado,19,10019,181.65297363580626,445.0,625.0,201.0,1449,291.9848171152519,174.85324947589098,191.23485967503692,1631,42
dqn,balanceado,0,10000,185.57908327953518,433.0,498.0,134.0,1404,289.17236467236467,126.44904137235116,290.5931899641577,1549,123
dqn,balanceado,1,10001,180.11548556430446,401.5499999999997,544.0,134.0,1380,280.3927536231884,118.6059670781893,288.4257246376812,1524,123
dqn,balanceado,2,10002,240.58270418668496,654.2,899.0,203.0,1340,358.3134328358209,171.81409001956948,402.14942528735634,1457,123
dqn,balanceado,3,10003,314.91288696904246,702.1999999999998,915.0,204.0,1197,450.9799498746867,261.4192229038855,442.2043795620438,1389,123
dqn,balanceado,4,10004,176.59825620389,446.0,851.0,123.0,1360,279.40441176470586,104.98270600203459,315.1771653543307,1491,123
dqn,balanceado,5,10005,262.69890260631,603.0,853.0,200.0,1288,370.80357142857144,206.10279441117765,387.06140350877195,1458,123
dqn,balanceado,6,10006,165.13226205191594,409.0,622.0,130.0,1498,265.0934579439252,98.6645101663586,299.30783582089555,1618,123
dqn,balanceado,7,10007,191.83625336927224,470.39999999999964,734.0,130.0,1339,305.26512322628827,131.30165289256198,305.39728682170545,1484,123
dqn,balanceado,8,10008,144.0571249215317,405.39999999999986,556.0,118.0,1486,239.12045760430686,74.33960396039603,264.8370497427101,1593,123
dqn,balanceado,9,10009,303.3102473498233,662.3,917.0,196.0,1235,408.94736842105266,230.5494716618636,505.83422459893046,1415,123
dqn,balanceado,10,10010,164.36177036561898,447.1999999999998,567.0,132.0,1409,263.78850248403126,93.272,291.5348837209302,1559,123
dqn,balanceado,11,10011,254.9953642384106,498.0,738.0,194.0,1358,387.61561119293077,219.19396984924623,324.1650485436893,1510,123
dqn,balanceado,12,10012,183.8096532970768,489.5,759.0,135.0,1332,281.64639639639637,107.10337768679632,335.51417004048585,1471,123
dqn,balanceado,13,10013,222.79103448275862,632.0999999999999,836.0,195.0,1278,330.30281690140845,164.05503634475596,338.9363449691992,1450,123
dqn,balanceado,14,10014,221.17817225509532,484.0,769.0,192.0,1339,326.77520537714713,169.6483300589391,325.4671968190855,1521,123
dqn,balanceado,15,10015,172.12508451656524,402.1999999999998,529.0,137.0,1389,281.79985601151907,104.66950053134963,290.1096654275093,1479,123
dqn,balanceado,16,10016,228.85073627844713,479.3499999999999,669.0,193.0,1298,323.97226502311247,170.9376915219612,338.94174757281553,1494,123
dqn,balanceado,17,10017,173.07997440818937,426.89999999999986,596.0,140.0,1456,278.7465659340659,112.68040201005026,278.88556338028167,1563,123
dqn,balanceado,18,10018,223.05578512396696,639.0,891.0,193.0,1281,320.8680718188915,155.11256281407034,370.9846827133479,1452,123
dqn,balanceado,19,10019,185.84072022160666,499.09999999999945,694.0,123.0,1341,277.5749440715884,99.83333333333333,353.2918367346939,1444,123
dqn,balanceado,0,10000,194.52335766423357,1535.2499999999993,1924.0,161.0,1278,189.37480438184664,74.09889001009081,509.4063324538259,1370,777
dqn,balanceado,1,10001,233.8832116788321,3106.0,3298.0,88.0,1007,64.88977159880834,8.344650205761317,2001.8145161290322,1096,777
dqn,balanceado,2,10002,240.15855855855855,3338.95,3505.0,87.0,1022,56.72700587084149,9.49119373776908,2919.0454545454545,1110,777
dqn,balanceado,3,10003,189.75453367875647,876.8499999999999,1480.0,135.0,1454,270.39064649243466,141.91995947315095,274.51705565529625,1544,777
dqn,balanceado,4,10004,233.38888888888889,3020.0,3286.0,93.0,1029,74.11273080660835,13.253306205493388,1860.406015037594,1116,777
dqn,balanceado,5,10005,224.5660542432196,3073.0,3248.0,87.0,1051,68.02854424357754,10.893213572854291,1743.0070921985816,1143,777
dqn,balanceado,6,10006,228.47264957264957,3319.2,3550.0,89.0,1080,53.63333333333333,6.865988909426987,2953.2272727272725,1170,777
dqn,balanceado,7,10007,194.42298850574713,1786.8,1994.0,119.0,1213,171.94888705688376,57.417355371900825,587.9584569732938,1305,777
dqn,balanceado,8,10008,240.95829555757027,3304.8999999999996,3494.0,87.0,1013,55.64856860809477,7.568316831683168,2775.6236559139784,1103,777
dqn,balanceado,9,10009,217.5738684884714,2989.0,3305.0,87.0,1085,66.64516129032258,8.994236311239193,1887.8153846153846,1171,777
dqn,balanceado,10,10010,237.97209720972097,3244.0,3464.0,87.0,1008,60.23809523809524,8.451,2305.7297297297296,1111,777
dqn,balanceado,11,10011,213.72377049180326,2441.1,2756.0,122.0,1126,125.1056838365897,34.17386934673367,1007.7333333333333,1220,777
dqn,balanceado,12,10012,243.58556891766884,3245.0,3466.0,86.0,994,59.143863179074444,8.433981576253839,2452.653846153846,1081,777
dqn,balanceado,13,10013,195.4179523141655,1022.75,1456.0,154.0,1332,244.42567567567568,113.93561786085151,364.8941684665227,1426,777
dqn,balanceado,14,10014,192.42290076335877,2101.55,2351.0,125.0,1213,140.1681780708986,42.30107526881721,727.5261324041812,1310,777
dqn,balanceado,15,10015,238.34322820037104,3052.15,3227.0,94.0,989,71.80687563195147,11.107332624867162,1799.1386861313867,1078,777
dqn,balanceado,16,10016,194.57709580838323,1758.5,2051.0,126.0,1246,172.48876404494382,59.651685393258425,564.5826330532213,1336,777
dqn,balanceado,17,10017,229.59183673469389,3125.8,3318.0,87.0,1037,63.86595949855352,8.94070351758794,1892.8333333333333,1127,777
dqn,balanceado,18,10018,240.7256880733945,3279.1,3496.0,86.0,1008,55.37896825396825,8.457286432160805,2673.4315789473685,1090,777
dqn,balanceado,19,10019,245.36491557223263,3219.25,3380.0,86.0,975,62.31589743589743,9.027253668763104,2258.4553571428573,1066,777
dqn,balanceado,0,10000,265.10927573062264,547.0499999999997,752.0,204.0,1394,394.14203730272595,270.61957618567106,255.7427101200686,1574,2024
dqn,balanceado,1,10001,263.111833550065,505.14999999999986,633.0,197.0,1342,384.3874813710879,262.3755144032922,264.37632508833923,1538,2024
dqn,balanceado,2,10002,237.86357786357786,499.0,673.0,192.0,1362,351.62187958883993,216.35518590998043,279.1823308270677,1554,2024
dqn,balanceado,3,10003,235.87284345047922,596.1999999999998,850.0,203.0,1351,355.0858623242043,241.9555785123967,226.01005025125627,1565,2024
dqn,balanceado,4,10004,246.6629653821032,603.5,763.0,202.0,1351,373.44115470022206,234.36927772126145,268.7153284671533,1531,2024
dqn,balanceado,5,10005,234.09183027232424,554.0999999999999,694.0,195.0,1393,352.3697056712132,230.43912175648703,240.43500866551128,1579,2024
dqn,balanceado,6,10006,273.10819262038774,565.0,790.0,206.0,1400,400.6192857142857,259.90926099158094,299.73018867924526,1599,2024
dqn,balanceado,7,10007,281.5378266850069,601.0499999999997,756.0,199.0,1258,410.52305246422895,262.1456611570248,320.1625514403292,1454,2024
dqn,balanceado,8,10008,273.35357368753955,549.0,924.0,197.0,1373,391.99198834668607,288.414314516129,247.9881154499151,1581,2024
dqn,balanceado,9,10009,232.97827436374922,490.5,608.0,200.0,1464,362.1659836065574,223.85206532180595,249.64561403508773,1611,2024
dqn,balanceado,10,10010,217.44962686567163,491.64999999999986,680.0,191.0,1416,332.71398305084745,207.503,233.80921052631578,1608,2024
dqn,balanceado,11,10011,244.6813880126183,529.8,773.0,196.0,1418,372.54231311706627,246.70050251256282,241.27627118644068,1585,2024
dqn,balanceado,12,10012,258.7002652519894,502.0,637.0,191.0,1364,389.2096774193548,243.94779938587513,285.8436911487759,1508,2024
dqn,balanceado,13,10013,260.5292942743009,649.0,906.0,198.0,1315,386.67376425855514,263.2636655948553,256.0456942003515,1502,2024
dqn,balanceado,14,10014,267.1451822916667,570.25,727.0,204.0,1328,388.9201807228916,261.26078234704113,278.02968460111316,1536,2024
dqn,balanceado,15,10015,284.2249488752556,536.0,664.0,200.0,1264,415.55775316455697,276.5951115834219,297.8745247148289,1467,2024
dqn,balanceado,16,10016,263.57824427480915,487.0,617.0,198.0,1363,393.28980190755686,274.19203268641473,246.0556492411467,1572,2024
dqn,balanceado,17,10017,272.2151573538857,494.1999999999998,616.0,197.0,1366,397.9655929721815,272.8261306532663,271.1334519572954,1557,2024
dqn,balanceado,18,10018,271.3587322993931,614.7999999999997,800.0,204.0,1293,396.8808971384377,258.6136363636364,295.31456310679613,1483,2024
dqn,balanceado,19,10019,252.62084993359895,516.0,650.0,191.0,1323,376.0604686318972,241.38993710691824,272.03079710144925,1506,2024
fixo_igual,pico_invertido,0,10000,146.2610556348074,511.0,724.0,81.0,1303,226.623944742901,38.36497890295359,371.5594713656388,1402,
fixo_igual,pico_invertido,1,10001,140.92620689655172,523.0,699.0,82.0,1358,220.82768777614137,40.11477045908184,366.4017857142857,1450,
fixo_igual,pico_invertido,2,10002,142.9327445652174,597.45,811.0,85.0,1370,224.95912408759125,38.49903100775194,387.8772727272727,1472,
fixo_igual,pico_invertido,3,10003,144.6200963523744,518.3999999999999,795.0,87.0,1365,224.72527472527472,38.595450049455984,387.1334841628959,1453,
fixo_igual,pico_invertido,4,10004,144.65168539325842,516.8499999999999,728.0,85.0,1325,228.13509433962264,36.387797311271974,373.7352297592998,1424,
fixo_igual,pico_invertido,5,10005,142.51390820584146,524.0,623.0,83.0,1333,219.65941485371343,36.83848454636092,386.17471264367816,1438,
fixo_igual,pico_invertido,6,10006,141.31553398058253,502.95000000000005,638.0,83.0,1343,218.60014892032763,38.018367346938774,360.4307359307359,1442,
fixo_igual,pico_invertido,7,10007,144.5909090909091,527.1999999999998,809.0,87.0,1333,222.0285071267817,38.5125,361.2617021276596,1430,
fixo_igual,pico_invertido,8,10008,142.66184573002755,506.9000000000001,810.0,86.0,1356,218.47492625368733,38.16885743174924,365.86609071274296,1452,
fixo_igual,pico_invertido,9,10009,148.2590747330961,569.3999999999992,818.0,81.0,1309,229.86249045072574,36.08121827411168,411.34285714285716,1405,
fixo_igual,pico_invertido,10,10010,144.42601514108742,573.7999999999997,740.0,92.0,1336,217.6130239520958,38.697947214076244,395.96046511627907,1453,
fixo_igual,pico_invertido,11,10011,145.53715498938428,601.3999999999999,912.0,81.0,1327,222.96081386586286,35.84714003944773,424.29824561403507,1413,
fixo_igual,pico_invertido,12,10012,151.8870056497175,518.25,684.0,88.0,1329,231.31452219714072,38.62384378211716,400.6568848758465,1416,
fixo_igual,pico_invertido,13,10013,154.2086761406133,536.0,879.0,83.0,1253,230.91380686352753,35.89496717724289,409.8557919621749,1337,
fixo_igual,pico_invertido,14,10014,138.63854595336076,499.14999999999986,623.0,84.0,1362,220.12041116005875,38.33231396534149,344.9287211740042,1458,
fixo_igual,pico_invertido,15,10015,150.8011243851019,610.0,727.0,82.0,1327,229.7626224566692,38.69911504424779,431.60837438423647,1423,
fixo_igual,pico_invertido,16,10016,145.4223901098901,608.25,814.0,82.0,1354,226.72156573116692,37.23009708737864,407.01408450704224,1456,
fixo_igual,pico_invertido,17,10017,143.78395061728395,518.0,720.0,85.0,1354,223.40694239290988,38.61561561561562,372.67973856209153,1458,
fixo_igual,pico_invertido,18,10018,145.65030674846625,604.0,909.0,84.0,1381,228.7067342505431,37.91738712776177,408.9131455399061,1467,
fixo_igual,pico_invertido,19,10019,158.63131313131314,688.75,881.0,95.0,1297,244.78026214340787,40.97286432160804,458.04347826086956,1386,
fixo_proporcional,pico_invertido,0,10000,146.16358463726885,500.75,793.0,88.0,1317,220.20652999240698,38.424050632911396,369.1703056768559,1406,
fixo_proporcional,pico_invertido,1,10001,133.52894211576847,530.8999999999999,744.0,86.0,1415,210.5886925795053,40.02095808383233,320.54491017964074,1503,
fixo_proporcional,pico_invertido,2,10002,143.2318150917743,624.5,867.0,89.0,1378,217.02249637155296,37.52906976744186,391.7175398633257,1471,
fixo_proporcional,pico_invertido,3,10003,136.49500998003992,462.0,875.0,86.0,1420,212.91901408450704,39.09099901088032,336.6483739837398,1503,
fixo_proporcional,pico_invertido,4,10004,140.06447187928669,538.0,750.0,89.0,1368,216.01169590643275,39.15925542916236,338.79226069246437,1458,
fixo_proporcional,pico_invertido,5,10005,137.215994531784,527.5999999999995,668.0,84.0,1370,209.97591240875911,34.49651046859422,361.1891304347826,1463,
fixo_proporcional,pico_invertido,6,10006,136.9108843537415,479.0,673.0,84.0,1383,207.42805495300072,38.45510204081633,333.82244897959185,1470,
fixo_proporcional,pico_invertido,7,10007,134.47066756574512,493.59999999999945,801.0,88.0,1391,210.8900071890726,36.54270833333333,314.22370936902485,1483,
fixo_proporcional,pico_invertido,8,10008,135.16722632639355,533.1999999999998,791.0,99.0,1399,209.38098641887063,35.21941354903943,332.864,1489,
fixo_proporcional,pico_invertido,9,10009,151.4125973106865,565.0,785.0,95.0,1321,226.221044663134,42.136040609137055,402.9018691588785,1413,
fixo_proporcional,pico_invertido,10,10010,139.20164046479837,649.3999999999992,855.0,94.0,1374,206.22343522561863,33.88172043010753,384.07045454545454,1463,
fixo_proporcional,pico_invertido,11,10011,140.6113809854268,573.0,1008.0,93.0,1360,216.50882352941176,35.176528599605525,390.9882903981265,1441,
fixo_proporcional,pico_invertido,12,10012,149.97815699658702,559.3999999999999,775.0,97.0,1384,230.0028901734104,49.5005138746146,348.6869918699187,1465,
fixo_proporcional,pico_invertido,13,10013,156.89063670411986,565.3,966.0,96.0,1252,222.56070287539936,40.409190371991244,409.7743467933492,1335,
fixo_proporcional,pico_invertido,14,10014,135.1191919191919,457.0,581.0,88.0,1394,205.47202295552367,38.8868501529052,322.42857142857144,1485,
fixo_proporcional,pico_invertido,15,10015,149.62787456445994,566.8999999999999,796.0,96.0,1348,224.0200296735905,40.23795476892822,415.7751196172249,1435,
fixo_proporcional,pico_invertido,16,10016,142.10933333333332,567.05,897.0,95.0,1405,223.59288256227757,43.47572815533981,358.26382978723404,1500,
fixo_proporcional,pico_invertido,17,10017,137.72963951935915,458.14999999999986,758.0,92.0,1402,212.32168330955778,39.38438438438438,334.61723446893785,1498,
fixo_proporcional,pico_invertido,18,10018,144.46247464503043,629.0999999999999,1013.0,91.0,1392,219.72988505747125,37.390970220941405,398.9406392694064,1479,
fixo_proporcional,pico_invertido,19,10019,155.61874105865522,669.2999999999997,964.0,93.0,1313,234.57882711348057,39.78894472361809,441.6004962779156,1398,
atuado_gap,pico_invertido,0,10000,204.6441620333598,912.0999999999999,1434.0,124.0,1143,255.48293963254594,62.36392405063291,638.347266881029,1259,
atuado_gap,pico_invertido,1,10001,202.61503067484662,977.5499999999997,1550.0,140.0,1193,272.3369656328583,67.98303393213573,649.3079470198676,1304,
